id,Name,Age,CountryCode,Salary
11425,Deborah Baker,62,62,6226469
11426,Fred Lewis,37,107,5322040
11427,Leon Martin,84,241,7403782
11428,James Delaney,70,33,1160090
11429,Isabel Byrd,49,456,8127438
11430,Bessie Lauffer,47,413,8535358
11431,Tammy Ransom,42,221,6988171
11432,Jacob Gibson,62,320,9694056
11433,Monica Pittman,36,350,4619298
11434,Morris Levinthal,63,135,6549718
11435,John Arce,69,218,9580831
11436,Clarissa Dickinson,18,267,8221364
11437,Grace Camara,24,76,9526365
11438,Pamela Dillon,90,364,8400966
11439,Heather Morgia,74,441,2218363
11440,Eloisa Pena,32,215,4618791
11441,Guadalupe Craig,72,98,1823426
11442,Paula Hornlein,44,339,7477368
11443,Amy Qualls,42,473,1481650
11444,Rita Hanselman,24,106,2046690
11445,Frances Heter,66,29,8548369
11446,Michael Pharis,36,356,458053
11447,Tillie Granger,78,296,7665886
11448,Kathleen Miller,63,123,8860016
11449,Sara Wood,78,260,9557327
11450,Michael Mcabee,47,411,8625237
11451,Ray Shade,44,234,2490287
11452,Marcus Miles,33,285,5043044
11453,Lilian Freeman,53,447,4228376
11454,Joel Warner,60,482,7237337
11455,Melba Voight,70,121,4039574
11456,Melvin Hernandez,23,380,6740084
11457,Josefina Fender,38,70,6597786
11458,Thomas Hawkins,37,250,4630434
11459,Johnnie Tschanz,87,374,6986704
11460,Homer Kyzer,65,172,996615
11461,Randy Williams,74,110,5982368
11462,James Degirolamo,35,269,3947554
11463,George Phelps,85,215,8487512
11464,Scott Castro,31,242,7800881
11465,Misty Pahulu,62,420,8949332
11466,Angela Hicks,49,24,3425169
11467,Leland Collins,56,107,5939111
11468,Lisa Collins,19,467,4949069
11469,Elena Strassburg,76,440,516849
11470,Milton Lee,41,67,5880325
11471,Kathleen Griffin,64,383,7920976
11472,Cyril Preston,65,285,5074146
11473,Francisco Fernandez,51,453,3085112
11474,Connie Mitchell,52,156,3231635
11475,Keith Denney,35,378,6056401
11476,Patrick Moser,91,494,3800800
11477,Mary Rogers,87,396,3423763
11478,Alexis Warncke,45,286,8401011
11479,George Koonce,34,276,1050210
11480,Maria Hall,67,459,7104493
11481,Aaron Albertson,88,445,3032710
11482,Barry Maraldo,75,418,8594279
11483,Jack Shiba,82,426,3025766
11484,Janet Fly,63,166,4609608
11485,Stephanie Wagner,75,306,138909
11486,Calvin Moorhouse,69,265,6168284
11487,Betty Chenier,83,457,1126534
11488,Mitsuko Martin,19,19,9998724
11489,Michael Simmons,87,280,6203242
11490,Roy Williams,67,106,7201915
11491,Edward Gray,93,487,6996547
11492,Patricia Vallejos,96,389,9620167
11493,Alfred Prosser,30,278,7761377
11494,Harry Scarlato,45,438,9986665
11495,Georgianna Blakey,37,465,8508691
11496,Chris Dombrowski,19,210,8027590
11497,Carol Lawson,98,321,5539681
11498,Julia Neyman,65,418,7722794
11499,Juliette Moore,71,267,3419791
11500,Alfred Brooks,50,59,2953933
11501,Benjamin Elliott,39,490,547129
11502,Jennifer Hancock,99,397,1406047
11503,Mary Hernandez,26,74,5409526
11504,Alicia Kulig,68,324,3912611
11505,Clayton Rice,52,173,2699774
11506,Keith Bowman,45,148,6829254
11507,Michelle Cerezo,70,208,9564164
11508,Nancy Malm,79,467,6916993
11509,David Mora,89,326,4923198
11510,Julie Parent,21,105,9211318
11511,Richard Holmes,56,442,17603
11512,Vicki Jones,24,129,2011411
11513,Gayla Conway,54,214,77226
11514,Rodney Burkhead,73,471,5964150
11515,Joseph Zeller,29,249,9364724
11516,Ruth Churchill,47,299,7088878
11517,Nedra Perez,93,133,6734387
11518,David Mcdowell,85,26,5056675
11519,Mary Warren,44,98,3401058
11520,Ladawn Linder,98,491,1417305
11521,Zina Hoyman,73,322,346895
11522,Lucille Condrey,36,454,5458708
11523,Alan Sarmiento,100,454,9188478
11524,Irma Lykes,30,304,232491
11525,Pamela Billiot,53,80,2047256
11526,Eugene Wiseman,87,109,3120912
11527,Keith Anderson,89,335,5825969
11528,Elizabeth Bohorquez,78,490,2523036
11529,Rusty Hedtke,66,376,7084869
11530,Cristine Gross,89,225,5523792
11531,Ann Beall,44,303,7325970
11532,Lorilee Marx,64,104,9676945
11533,Ernest Mccormick,64,417,7296947
11534,Joseph Brown,90,244,3120833
11535,Gail Pitts,22,367,2084394
11536,Vernon Ordman,40,265,5094364
11537,Elizabeth Arnold,77,73,4867511
11538,Patty Sherman,37,458,7307628
11539,David Vandemark,87,458,5666273
11540,Ronald Beck,70,217,9252744
11541,Rose Tyler,98,31,5986673
11542,John Rydberg,63,68,9435964
11543,Steven Ferguson,82,169,3263280
11544,Robbie Creveling,53,403,6414917
11545,Victor Peek,26,487,9114201
11546,Ruthann Vanwingerden,66,321,7112901
11547,Leanne Bingham,62,29,1448549
11548,Virginia Cooper,46,151,4844530
11549,Christina Sheeley,40,224,9761627
11550,Tony Eckert,58,333,9122162
11551,Joe Green,65,344,7062846
11552,Wade Leising,25,271,5894865
11553,James Goyco,76,126,3432890
11554,Anthony Preston,46,189,8064008
11555,Mary Rodriguez,33,383,5157188
11556,Sandra Rocha,18,472,1108805
11557,Linda Crowe,21,31,4000202
11558,Wayne Cody,90,21,7057164
11559,Walter Fortune,31,366,9915420
11560,Nicholas Brown,88,256,5988938
11561,Sebastian Ruiz,38,403,2741867
11562,James Folta,32,149,7753984
11563,Virgil Burgess,59,209,5070942
11564,Ira King,50,155,3290245
11565,William Arno,64,62,1701847
11566,Rose Bernet,94,301,2118668
11567,Willard Lane,90,302,5084834
11568,Charles Robinson,35,42,6737328
11569,Bridget Dennis,42,25,6957703
11570,Patricia Murray,23,335,1713121
11571,Amanda Christ,58,262,8158443
11572,Joan Roberts,39,117,8061538
11573,Gabriel Porter,85,430,2248963
11574,Katheryn Cerullo,94,488,689794
11575,Donnie Demeter,65,204,1451856
11576,Judy Baugh,72,353,538189
11577,Susan Tienda,52,344,8190044
11578,Joseph Farley,58,438,1153711
11579,Joan Huntsman,81,448,4080261
11580,John Blahnik,94,199,7742793
11581,Margaret Jackson,40,59,1614666
11582,Hector Newsom,20,263,1813849
11583,Patricia Araki,99,373,9018956
11584,Eric Dorgan,45,272,7318097
11585,John Hearn,77,51,7938696
11586,Patricia Kellam,78,427,9244688
11587,Victor Smith,30,84,9067596
11588,Jewell Munoz,96,335,9724268
11589,Gene Bowar,23,175,4603342
11590,Eileen Almond,89,9,4196655
11591,Larry Gettle,51,96,9004240
11592,Lyle Watson,28,363,9086187
11593,Bruce Spillett,45,30,7778601
11594,Terry Zimmerman,74,450,6674092
11595,Donald Weaver,56,47,1379734
11596,William Juarez,45,50,2519819
11597,Carolyn Davis,25,31,2100674
11598,Luz Ricks,72,343,1277860
11599,Philip Knowles,32,295,5268841
11600,Cheryl Sims,84,34,6599774
11601,Mason Heatherly,20,193,5446747
11602,Hector Record,83,430,1525033
11603,Alice Ruiz,33,195,4847932
11604,Joy Fitzpatrick,28,133,5939921
11605,John Morrissette,57,285,9563246
11606,James Schaefer,94,171,8471243
11607,Rena Sirwet,26,231,3919206
11608,John Karamchandani,19,340,6664929
11609,Mark Crook,50,175,8875785
11610,Carl Cruz,33,237,4318249
11611,Tommy Johnson,63,25,6964275
11612,Steven Parker,79,469,4125668
11613,Lena Thompson,97,152,1826511
11614,Jeremy Dobson,27,496,1070329
11615,Lena Carter,36,469,1890568
11616,Josephine Edwards,33,265,6456658
11617,Julie Lampkin,57,238,4248604
11618,Sharmaine Thompson,92,350,2419517
11619,Annie Gear,25,416,3758674
11620,Lilly Jones,66,181,1402634
11621,Phillip Davin,35,329,396264
11622,Henry Russell,71,78,2711991
11623,Marie Griffie,39,132,704162
11624,Lester Nuss,95,296,288801
11625,Mitchell Johnston,55,224,5997147
11626,Steve Wheeler,64,276,5889551
11627,Calvin Hebert,72,291,6253925
11628,Carrie Allen,52,190,5710193
11629,Jamie Jackson,58,466,8987183
11630,Linda Friscia,74,60,4754656
11631,Jason Melton,48,277,5497242
11632,Rocky Garcia,90,219,6521617
11633,Richard Otte,71,326,1424202
11634,Jamie Gardner,59,108,4605297
11635,Anita Jones,54,284,8476988
11636,Terrell Perea,98,286,59902
11637,Joshua Fulton,47,486,7569010
11638,Molly Plessis,76,407,6386884
11639,Laverna Stewart,63,477,6772358
11640,Jennifer Bennett,96,469,1004203
11641,Ruby Sebastian,69,185,7857628
11642,Shane Selby,98,153,3334670
11643,Ngan Sivak,48,400,3218217
11644,Karen Infante,34,439,6180001
11645,Alma Morosow,22,357,5408807
11646,Diana Peterson,85,459,8682919
11647,Irma Pusey,59,491,415316
11648,Sara Forsyth,88,173,3182509
11649,Jeffrey Maez,99,357,2877648
11650,Merlin Caraballo,59,283,9765740
11651,Justin Sheekey,81,458,3257350
11652,Janet Garcia,25,435,2540331
11653,Adam Joseph,97,262,1826729
11654,Ada Brown,69,171,6625097
11655,Manuel Mcginty,71,4,7893657
11656,Gerard Appello,69,268,279068
11657,Pamela Smith,34,491,1046229
11658,Jay Brumbaugh,62,185,9242280
11659,William Peavler,76,219,4715425
11660,Bradford Rodriguez,39,480,850105
11661,Margaret Dejesus,57,275,9417925
11662,Brice Vick,87,296,6719923
11663,Allen Most,41,434,3425667
11664,John Desrochers,44,304,8647961
11665,Marjorie Tate,52,407,1195505
11666,Terry Platt,98,218,2576028
11667,Roy Parra,36,10,9050763
11668,Sebastian Alexander,20,454,2121913
11669,Wayne English,55,35,2749629
11670,Alana Borgeson,86,256,7651795
11671,Charles Dolan,92,383,5793478
11672,Lorena Robinson,80,489,4835404
11673,Richard Sorbo,87,63,5634364
11674,Clarence Rodriguez,98,368,4657103
11675,Marion Roberts,68,93,2730602
11676,Margaret Negron,88,368,8634224
11677,Walter Acosta,21,342,2050888
11678,April Brendal,53,406,9593433
11679,Jimmy Martin,59,81,921547
11680,Kimberly Haynes,62,16,6331472
11681,Paul Terrill,92,381,532751
11682,Shawn Simpson,39,68,2162715
11683,Toby Mcjunkins,38,235,9467222
11684,Matthew Hager,88,497,9721574
11685,Robert Reed,95,386,4394720
11686,Helen Springfield,54,433,230254
11687,Dawn Watson,50,375,3774729
11688,Sandra Jerkins,63,40,3780657
11689,Kirsten Lundquist,60,176,1811893
11690,Terrie Cook,42,8,3458711
11691,Mark Tatar,67,189,393734
11692,Albert Eglinton,22,355,1418863
11693,Lowell Vesely,37,34,6491201
11694,Nellie Moody,64,123,1355092
11695,Mable Glass,42,145,5347175
11696,Louis Mcnair,91,222,9254048
11697,Amy Hyzer,19,321,2922191
11698,Carlos Edie,62,357,5641753
11699,Kenneth Williams,88,5,7362996
11700,Melissa Rubino,65,433,1817214
11701,Vanessa Swilley,88,464,6263821
11702,Gordon Byron,83,5,7902809
11703,Ronald Bolenbaugh,19,179,8835217
11704,Roy Johnson,23,393,6824128
11705,Reyna Leslie,50,213,3946410
11706,Sherry Lovell,75,464,6202825
11707,Julian Erebia,20,75,4816093
11708,Matthew James,26,310,5274518
11709,Jean Payne,76,289,4904479
11710,Selina Christopher,35,374,2420963
11711,Betty Brown,95,380,3529044
11712,James Norton,31,297,9856811
11713,Ralph Wyatt,75,330,5009766
11714,Charles Hey,60,196,2696928
11715,Dan Yung,62,430,3021630
11716,Paul Mccurley,50,387,9573031
11717,Art Spencer,21,236,1092425
11718,Robert Stratton,83,308,6932544
11719,Allen Walton,75,418,6785832
11720,Pamela Pena,18,492,2870905
11721,Robert Weaver,59,500,6697978
11722,Lori Eastman,41,374,1858707
11723,Carl Williams,73,474,8112869
11724,Billy Morin,29,481,9378341
11725,Sean Martinez,60,410,3951513
11726,Jeremy Graves,75,365,7663736
11727,Scott Guffey,92,116,528053
11728,Leonard Faust,71,352,6629378
11729,Christine Todd,76,194,1472285
11730,Kevin Mova,64,1,1993628
11731,Alaina Fortenberry,80,353,7014203
11732,Trevor Salas,32,305,3295685
11733,Jonathan Howard,74,303,729722
11734,Anthony Smith,34,191,9075497
11735,Bryan Robinson,33,462,1537081
11736,Giuseppina Edwards,89,31,2681918
11737,Richard Bradley,71,472,2655966
11738,Emma Moulton,28,446,1153606
11739,Erma Vaughn,33,463,5097297
11740,Tiffany Walsh,85,172,1324925
11741,Jane Conn,85,233,1097649
11742,David Erwin,79,138,6510730
11743,Bradley Lewis,88,105,2444812
11744,Diana Harness,21,447,33358
11745,Margaret Alexander,66,393,4648978
11746,Ericka Davis,66,18,5216924
11747,Deborah Peterson,64,85,6449441
11748,Alejandro Landreneau,78,221,8625519
11749,Ethel Blanchard,27,402,176035
11750,Joseph Massa,71,379,4454116
11751,Ronald Olin,47,454,6216529
11752,Elmo Voigt,47,464,904694
11753,Pamela Ragan,81,95,7630403
11754,Elaine Hayden,30,357,2856966
11755,Elizabeth Rhea,49,229,4429702
11756,Stacey Spooner,35,311,9093913
11757,Gerald Mace,43,361,4330259
11758,Judy Clark,76,247,5206709
11759,Max Staton,89,98,2081716
11760,Joseph Sands,89,466,6176397
11761,John Tate,19,92,805511
11762,Petra Martin,92,383,2203263
11763,Patrick Figley,79,55,2780073
11764,Robert Harms,58,315,6085316
11765,Ruth Luallen,100,190,7065912
11766,Wanda Triplett,39,75,7048041
11767,Gayle Swanger,19,228,8578775
11768,Anthony Stafford,35,195,988427
11769,Joe Hardesty,38,153,1233403
11770,David Hancock,73,368,6950735
11771,Kevin Fowler,52,132,7256997
11772,Patricia Kirtland,94,374,6272548
11773,Mike Bays,26,482,2750018
11774,Michael Blais,36,351,7425441
11775,Carol Ducharme,78,400,3003447
11776,James Mejia,87,123,1979375
11777,Wayne Seward,58,499,8315498
11778,Kristen Scalise,88,323,7928142
11779,Kevin Chavez,56,399,6598133
11780,Milton Mercado,33,194,543828
11781,Michael Gentry,51,327,1523043
11782,Fay Lavine,43,297,727939
11783,Taylor Slager,38,197,289043
11784,David Bolling,71,146,8034721
11785,Karen Mora,45,138,5152955
11786,Lorna Jackson,87,25,9962480
11787,Christopher Zimmerman,63,120,7326901
11788,Migdalia Mathews,78,286,6736888
11789,Hosea Gardner,22,105,194792
11790,Lea Green,100,257,2691467
11791,Carol Foster,35,311,836338
11792,John Bailey,65,341,1156803
11793,Charles Brendel,69,9,7931893
11794,Margaret Cobb,82,133,4245895
11795,Susanne Lam,56,340,1135635
11796,Refugio Thorton,100,12,1432870
11797,John Scanlon,68,311,4217665
11798,Cory Carnahan,22,493,5492784
11799,Tara Toler,70,481,830762
11800,Amber Cool,63,281,8012919
11801,Shawn Huff,55,368,3820581
11802,Cheryl Woods,32,361,6152432
11803,Paul Brady,66,86,7743661
11804,Dion Acuff,73,423,1231228
11805,Van Heath,88,159,6961194
11806,Robert Sowers,20,187,455968
11807,Julius Juan,40,179,4489896
11808,Jacquline Perez,27,115,4405531
11809,Daniel Brustmann,77,418,4780681
11810,Caleb Barnhart,30,280,9512334
11811,Virginia Chapell,75,346,5025782
11812,Travis Ashton,47,424,1026209
11813,Renee Robles,90,424,8699785
11814,George Smith,52,346,8235125
11815,Karl Morley,64,74,663542
11816,Randall Williams,94,412,9220451
11817,Norman Fratus,80,496,681357
11818,David Mayfield,86,456,1623131
11819,Corey Williams,21,370,6670765
11820,Paul Sommers,57,340,6749121
11821,Craig Archut,58,365,9495562
11822,Delorse Lee,83,152,2882761
11823,Brian Kelly,61,114,3138037
11824,Mark Nusbaum,56,41,5843487
11825,Russell Brown,33,474,3980610
11826,Oscar Ulrich,18,37,2632242
11827,Donald Norwood,93,278,6971997
11828,Antoinette Brooks,80,172,3825511
11829,Charles Doughtie,91,56,6136841
11830,Isreal Buffington,36,18,2423903
11831,Michael Guy,92,480,5699925
11832,Melissa Reynolds,72,426,635044
11833,Richard Wright,23,145,7558638
11834,Terry Garcia,78,6,5230752
11835,William Morado,60,283,7302368
11836,Barbara Bey,83,311,5602477
11837,Scott Erickson,34,499,858807
11838,William Decoteau,97,389,9326975
11839,Roberta Fast,93,213,6562855
11840,Terry Members,23,13,2865014
11841,Ronald Eyre,72,163,660114
11842,Timmy Hughes,31,333,8885900
11843,Laurence Boswell,92,15,1264812
11844,Polly Creel,26,170,2011463
11845,Elizabeth Roderiquez,61,127,2563535
11846,Russell Bunch,35,399,7319366
11847,Dorothy Perry,64,127,8356421
11848,Diana Sargent,18,342,6599620
11849,Gus Banks,85,413,3734984
11850,Sheena Gennaro,54,357,7340221
11851,Diane Parrott,90,111,4892184
11852,Cheryl Downing,34,420,2796267
11853,Anita Nguyen,69,356,3106352
11854,Lisa Byers,47,138,2174309
11855,George Dempsey,87,477,1760496
11856,Jerry Izatt,58,125,5813283
11857,Kenneth Robinson,27,274,3256901
11858,Clayton Hill,26,127,9106924
11859,Juan Smith,93,500,6177903
11860,Barbara Jackson,18,296,1827724
11861,David Grams,56,456,2092694
11862,Tammy Huls,85,385,7340803
11863,Agnes Mattioli,35,25,1727661
11864,Freddy Dye,64,7,6844177
11865,Lindsay Deberry,45,354,8784534
11866,Michelle Temple,25,300,2853283
11867,Dan Depeyster,80,416,516434
11868,Monique Siple,18,50,2455058
11869,David Wayne,66,302,3128798
11870,Alma Ethridge,68,78,2187165
11871,Margaret Routhier,27,305,1491769
11872,Susan Robertson,90,88,1110841
11873,Louise Kinchen,84,207,7380380
11874,Terry Alexander,61,54,4556041
11875,William Cuen,65,23,511117
11876,Debbie Bough,71,55,6425452
11877,Jamie Quan,47,466,2530866
11878,Linda Barnett,86,356,460053
11879,Donald Todd,40,86,4056215
11880,David Carbone,94,42,2256455
11881,Clarence Bundage,26,427,5920004
11882,Patricia Williams,79,282,2255599
11883,Kimberly Roney,59,416,5508492
11884,Christopher Stratter,74,285,3963446
11885,Jerry Plummer,19,15,7350635
11886,Deborah Hoehn,64,200,7853661
11887,Julie York,28,114,6062860
11888,Mary Hernandes,35,232,9289558
11889,Anna Dooley,47,156,9618981
11890,Ronald Ryan,85,316,8440367
11891,Jacob Borgman,90,402,1350412
11892,John Langlois,40,369,1135109
11893,Amanda Core,84,81,5001367
11894,Eleanor Mowrey,69,115,5082891
11895,Frank Manuelito,85,225,7632043
11896,Eleanor Bullen,54,104,4087360
11897,Jenifer Broadfoot,58,32,1313019
11898,Bong Davis,87,67,9354263
11899,Patsy Dunn,70,310,6373683
11900,Jolyn Taylor,68,445,3922610
11901,Joseph Cook,96,113,9277313
11902,Suzanne Luce,79,102,3590298
11903,Latonya Sims,43,360,653201
11904,Andrew Winslow,40,256,614594
11905,Michael Carter,85,427,6317048
11906,Marjorie Saenz,80,457,5483850
11907,Matthew Favela,36,124,2456454
11908,Martha Kern,65,200,9898756
11909,Richard Fondren,83,8,5491256
11910,Charmaine Martinez,84,153,1559964
11911,Yong Brown,36,311,6704065
11912,Ernesto Ruiz,48,382,4115299
11913,Russell Roland,20,278,6775513
11914,Steven Sobieski,41,31,9072171
11915,Denise Kahl,85,266,7610198
11916,Mary Judge,24,178,2234836
11917,Altha Tedford,31,371,4207923
11918,Edward Brown,39,55,3238817
11919,Mark Robinson,33,341,1463676
11920,Charles Zinner,51,138,5230695
11921,Ryan May,70,382,5897861
11922,Ann Morrissey,42,12,9347849
11923,Darnell Foster,51,40,2571616
11924,Scott Thornton,46,413,6254156
11925,Patricia Hopkins,100,53,2327560
11926,Larry Chang,32,295,689067
11927,Natalie Anderson,64,139,8094701
11928,Doris Kindig,20,68,558638
11929,Martin Stanley,24,27,9799984
11930,Donna Turner,37,453,9938473
11931,Linda Paterniti,37,130,7619302
11932,Sandra Koontz,56,58,6484248
11933,John Butler,24,204,6495092
11934,Shirley Marietta,46,279,1988205
11935,Chelsea Uy,21,251,6742857
11936,Charlene Raybuck,60,167,4902503
11937,James Sauvageau,26,431,5376313
11938,Daniel Lawson,99,333,9790555
11939,Edmund Hirneise,53,388,4754409
11940,David Black,67,72,9176045
11941,Carmen Rathbun,96,300,2600327
11942,Billie Shade,33,488,2381625
11943,Annette Wolf,27,391,5349716
11944,Silvia Baker,92,303,4263328
11945,Greg Haynes,41,342,4942948
11946,Frances King,97,137,8400111
11947,Clarence Comstock,84,14,5610484
11948,Terry Hendricks,84,326,7306296
11949,Charla Rhymer,32,111,948045
11950,Larry Buisson,26,442,1503572
11951,Garland Mccormick,94,303,4714817
11952,Lucio Gonsalves,68,409,1857998
11953,Caleb Webb,67,276,819075
11954,Chris Hickman,62,237,6103286
11955,Jimmy Fimbres,48,182,5954572
11956,Dovie Mclaren,73,57,8260594
11957,Thomas Derr,89,380,2154275
11958,Frank Carter,94,282,3283376
11959,Chris Harris,39,91,4467909
11960,Shelia Porterfield,93,494,1859108
